"SPECIES_GROUP","YEAR","DISTRICT","AREA","SPECIES","AMOUNT","VALUE","COUNT","PRICE","SIZE"
"Salmon","2013","NORTH COAST","3","COHO",254050,1150422,78583,4.52832906908089,3.23288752020157
"Salmon","2013","NORTH COAST","4","COHO",26913,123391,7771,4.58481031471779,3.46326084159053
"Salmon","2013","NORTH COAST","5","COHO",73059,339207,21097,4.64291873691126,3.46300421860928
"Salmon","2013","NORTH COAST","6","COHO",142377,382755,49497,2.6883204450157,2.87647736226438
"Salmon","2013","NORTH COAST","7","COHO",3288,7219,1070,2.1955596107056,3.07289719626168
"Salmon","2013","NORTH COAST","8","COHO",238,583,88,2.44957983193277,2.70454545454545
"Salmon","2013","NORTH COAST","9","COHO",3810,15802,1121,4.14750656167979,3.39875111507583
"Salmon","2013","SOUTH COAST","23","COHO",1925,9819,651,5.10077922077922,2.95698924731183
"Salmon","2013","SOUTH COAST","24","COHO",255,1291,88,5.06274509803922,2.89772727272727
"Salmon","2013","SOUTH COAST","25","COHO",279,1419,83,5.08602150537634,3.36144578313253
"Salmon","2013","SOUTH COAST","26","COHO",4052,21121,1283,5.21248766041461,3.15822291504287
"Salmon","2013","SOUTH COAST","27","COHO",7457,38328,2416,5.13986857985785,3.08650662251656
"Salmon","2013","FRASER RIVER","29AB","PINK",655832,379700,396049,0.578959245660474,1.65593651290623
"Salmon","2013","FRASER RIVER","28","PINK",80835,71284,57230,0.881845735139482,1.4124585007863
"Salmon","2013","NORTH COAST","1","PINK",89978,135814,51571,1.50941341216742,1.7447402609994
"Salmon","2013","NORTH COAST","2E","PINK",4928,6759,2790,1.37155032467532,1.7663082437276
"Salmon","2013","NORTH COAST","2W","PINK",2736,3594,1555,1.31359649122807,1.75948553054662
"Salmon","2013","NORTH COAST","3","PINK",3882893,2609784,2700326,0.672123594443627,1.43793490119341
"Salmon","2013","NORTH COAST","4","PINK",4294,6450,2442,1.50209594783419,1.75839475839476
"Salmon","2013","NORTH COAST","5","PINK",5413,7183,3067,1.32699057823758,1.76491685686338
"Salmon","2013","NORTH COAST","6","PINK",7979873,5605262,5674148,0.702424963404806,1.40635616131268
"Salmon","2013","NORTH COAST","7","PINK",68895,46859,48672,0.680150954350824,1.41549556213018
"Salmon","2013","NORTH COAST","8","PINK",743683,508003,507180,0.6830907792702,1.46630979139556
"Salmon","2013","SOUTH COAST","12","PINK",249846,183889,165101,0.736009381779176,1.51329186376824
"Salmon","2013","SOUTH COAST","13","PINK",144624,84692,89253,0.585601283327802,1.62038250815099
"Salmon","2013","SOUTH COAST","23","PINK",53,21,17,0.39622641509434,3.11764705882353
"Salmon","2013","SOUTH COAST","25","PINK",296,166,169,0.560810810810811,1.75147928994083
"Salmon","2013","SOUTH COAST","26","PINK",9,10,5,1.11111111111111,1.8
"Salmon","2013","SOUTH COAST","27","PINK",8,49,5,6.125,1.6
"Salmon","2013","FRASER RIVER","29AB","SOCKEYE",182,1003,71,5.51098901098901,2.56338028169014
"Salmon","2013","NORTH COAST","1","SOCKEYE",29,196,10,6.75862068965517,2.9
"Salmon","2013","NORTH COAST","3","SOCKEYE",321610,1824671,125929,5.67355181741861,2.55389941951417
"Salmon","2013","NORTH COAST","4","SOCKEYE",159,771,61,4.84905660377358,2.60655737704918
"Salmon","2013","NORTH COAST","6","SOCKEYE",19456,108715,9532,5.58773643092105,2.04112463281578
"Salmon","2013","NORTH COAST","7","SOCKEYE",8,51,3,6.375,2.66666666666667
"Salmon","2013","NORTH COAST","8","SOCKEYE",6106,35588,2115,5.82836554208975,2.88699763593381
"Salmon","2013","SOUTH COAST","13","SOCKEYE",45969,253360,20112,5.51154038591225,2.28565035799523
"Salmon","2013","SOUTH COAST","23","SOCKEYE",10652,67208,4883,6.30942546000751,2.18144583248003
"Salmon","2014","FAR NORTH","441(TAKU)","CHINOOK",19305,139293,2835,7.21538461538462,6.80952380952381
"Salmon","2014","FAR NORTH","442(STIKINE)","CHINOOK",19924,155234,2885,7.7913069664726,6.90606585788561
"Salmon","2014","FRASER RIVER","29AB","CHINOOK",32841,197857,4900,6.02469474132944,6.70224489795918
"Salmon","2014","FRASER RIVER","29C","CHINOOK",79,350,14,4.43037974683544,5.64285714285714
"Salmon","2014","FRASER RIVER","29D","CHINOOK",3871,22434,715,5.79540170498579,5.41398601398601
"Salmon","2014","NORTH COAST","1","CHINOOK",886959,5821913,142386,6.56390317929014,6.22925708988243
"Salmon","2014","NORTH COAST","2W","CHINOOK",139384,948078,22074,6.80191413648625,6.31439702817795
"Salmon","2014","NORTH COAST","3","CHINOOK",11966,83684,1965,6.99348153100451,6.08956743002545
"Salmon","2014","NORTH COAST","4","CHINOOK",2702,20335,297,7.5259067357513,9.0976430976431
"Salmon","2014","NORTH COAST","8","CHINOOK",16890,147938,2373,8.75891059798697,7.11757269279393
"Salmon","2014","SOUTH COAST","12","CHINOOK",403,1858,61,4.61042183622829,6.60655737704918
"Salmon","2014","SOUTH COAST","13","CHINOOK",25,140,4,5.6,6.25
"Salmon","2014","SOUTH COAST","21","CHINOOK",34,114,6,3.35294117647059,5.66666666666667
"Salmon","2014","SOUTH COAST","23","CHINOOK",24652,167494,6404,6.79433717345449,3.84946908182386
"Salmon","2014","SOUTH COAST","24","CHINOOK",5326,45723,984,8.58486669170109,5.41260162601626
"Salmon","2014","SOUTH COAST","25","CHINOOK",92367,423363,11348,4.58348760921108,8.13949594642228
"Salmon","2014","SOUTH COAST","26","CHINOOK",319181,2753605,52135,8.62709559779561,6.12220197564016
"Salmon","2014","SOUTH COAST","27","CHINOOK",85030,785903,13508,9.24265553334117,6.29478827361564
"Salmon","2014","FAR NORTH","442(STIKINE)","CHUM",308,438,69,1.42207792207792,4.46376811594203
"Salmon","2014","FRASER RIVER","29AB","CHUM",481174,494302,93435,1.0272832696696,5.14982608230321
"Salmon","2014","FRASER RIVER","29C","CHUM",108,192,19,1.77777777777778,5.68421052631579
"Salmon","2014","FRASER RIVER","29D","CHUM",6809,12699,1315,1.86503157585549,5.17794676806084
"Salmon","2014","NORTH COAST","1","CHUM",584,782,131,1.33904109589041,4.45801526717557
"Salmon","2014","NORTH COAST","2W","CHUM",3,4,1,1.33333333333333,3
"Salmon","2014","NORTH COAST","3","CHUM",114309,199033,22362,1.74118398376331,5.11175207942045
"Salmon","2014","NORTH COAST","4","CHUM",3,7,1,2.33333333333333,3
"Salmon","2014","NORTH COAST","6","CHUM",404,579,77,1.43316831683168,5.24675324675325
"Salmon","2014","NORTH COAST","7","CHUM",716337,1148278,143794,1.60298574553597,4.98168908299373
"Salmon","2014","NORTH COAST","8","CHUM",153574,219531,27651,1.42948025056325,5.55401251310983
"Salmon","2014","SOUTH COAST","11","CHUM",3239,4559,720,1.40753318925594,4.49861111111111
"Salmon","2014","SOUTH COAST","12","CHUM",683653,1501555,133610,2.19637008833429,5.11678018112417
"Salmon","2014","SOUTH COAST","13","CHUM",699241,1531033,131670,2.18956411308833,5.31055669476722
"Salmon","2014","SOUTH COAST","16","CHUM",287,580,54,2.02090592334495,5.31481481481481
"Salmon","2014","SOUTH COAST","18","CHUM",76018,152738,16460,2.00923465495014,4.618347509113
"Salmon","2014","SOUTH COAST","23","CHUM",41,62,9,1.51219512195122,4.55555555555556
"Salmon","2014","SOUTH COAST","24","CHUM",24,38,7,1.58333333333333,3.42857142857143
"Salmon","2014","SOUTH COAST","25","CHUM",216,308,64,1.42592592592593,3.375
"Salmon","2014","SOUTH COAST","26","CHUM",2891,3900,823,1.34901418194396,3.51275820170109
"Salmon","2014","SOUTH COAST","27","CHUM",236,348,65,1.47457627118644,3.63076923076923
"Salmon","2014","FAR NORTH","441(TAKU)","COHO",77233,171056,16418,2.21480455245815,4.70416615909368
"Salmon","2014","FAR NORTH","442(STIKINE)","COHO",20064,44387,5399,2.21227073365231,3.71624374884238
"Salmon","2014","FRASER RIVER","29AB","COHO",304,673,128,2.21381578947368,2.375
"Salmon","2014","FRASER RIVER","29C","COHO",4,7,1,1.75,4
"Salmon","2014","NORTH COAST","1","COHO",420640,1623353,178186,3.85924543552682,2.36067929017992
"Salmon","2014","NORTH COAST","2E","COHO",20050,73797,9655,3.68064837905237,2.07664422578975
"Salmon","2014","NORTH COAST","2W","COHO",23696,89233,11309,3.76574105334234,2.09532230966487
"Salmon","2014","NORTH COAST","3","COHO",101859,357664,37141,3.51136374792605,2.74249481704854
"Salmon","2014","NORTH COAST","4","COHO",52610,124786,18620,2.37190648165748,2.82545649838883
"Salmon","2014","NORTH COAST","5","COHO",1903,7186,673,3.7761429322123,2.82763744427935
"Salmon","2014","NORTH COAST","6","COHO",12590,21784,4626,1.73026211278793,2.72157371379161
"Salmon","2014","NORTH COAST","7","COHO",29528,54157,10619,1.83408967759415,2.7806761465298
"Salmon","2014","NORTH COAST","8","COHO",171,231,63,1.35087719298246,2.71428571428571
"Salmon","2014","NORTH COAST","10","COHO",132,293,43,2.21969696969697,3.06976744186047
"Salmon","2014","SOUTH COAST","12","COHO",1836,3294,671,1.79411764705882,2.73621460506706
"Salmon","2014","SOUTH COAST","13","COHO",1677,5763,591,3.43649373881932,2.83756345177665
"Salmon","2014","SOUTH COAST","21","COHO",9,20,2,2.22222222222222,4.5
"Salmon","2014","SOUTH COAST","23","COHO",58064,238415,21049,4.10607260953431,2.75851584398309
"Salmon","2014","SOUTH COAST","24","COHO",4893,17816,1704,3.64111996730023,2.87147887323944
"Salmon","2014","SOUTH COAST","25","COHO",608,2425,213,3.98848684210526,2.85446009389671
"Salmon","2014","SOUTH COAST","26","COHO",20772,81004,7933,3.89967263624109,2.61842934577083
"Salmon","2014","SOUTH COAST","27","COHO",4952,19288,1873,3.89499192245557,2.64388681260011
"Salmon","2014","FAR NORTH","442(STIKINE)","PINK",93,35,60,0.376344086021505,1.55
"Salmon","2014","FRASER RIVER","29AB","PINK",97,67,66,0.690721649484536,1.46969696969697
"Salmon","2014","NORTH COAST","1","PINK",658235,408158,466624,0.620079454905923,1.41063254354684
"Salmon","2014","NORTH COAST","2W","PINK",3298,3842,2619,1.16494845360825,1.25925925925926
"Salmon","2014","NORTH COAST","3","PINK",1300284,935692,916611,0.719605870717474,1.41857778272353
"Salmon","2014","NORTH COAST","4","PINK",1161368,651918,748382,0.561336286172858,1.55183849958978
"Salmon","2014","NORTH COAST","5","PINK",133094,92208,93630,0.692803582430463,1.42148883904731
"Salmon","2014","NORTH COAST","6","PINK",1742376,1275249,1242605,0.731902298929737,1.40219619267587
"Salmon","2014","NORTH COAST","7","PINK",115003,78175,81873,0.679764875698895,1.40465110598121
"Salmon","2014","NORTH COAST","8","PINK",73915,54034,51554,0.731028884529527,1.4337393800675
"Salmon","2014","NORTH COAST","10","PINK",230,95,105,0.41304347826087,2.19047619047619
"Salmon","2014","SOUTH COAST","11","PINK",4823,1857,2761,0.385030064275347,1.74683085838464
"Salmon","2014","SOUTH COAST","12","PINK",889978,574196,584841,0.645179993213315,1.52174351661392
"Salmon","2014","SOUTH COAST","13","PINK",117582,67692,78402,0.575700362300352,1.49973214969006
"Salmon","2014","SOUTH COAST","16","PINK",1401,985,992,0.703069236259814,1.41229838709677
"Salmon","2014","SOUTH COAST","21","PINK",142,54,72,0.380281690140845,1.97222222222222
"Salmon","2014","SOUTH COAST","23","PINK",1024,364,693,0.35546875,1.47763347763348
"Salmon","2014","SOUTH COAST","26","PINK",87,50,50,0.574712643678161,1.74
"Salmon","2014","SOUTH COAST","27","PINK",12,14,9,1.16666666666667,1.33333333333333
"Salmon","2014","FAR NORTH","441(TAKU)","SOCKEYE",42459,157694,17108,3.71403000541699,2.48182137011924
"Salmon","2014","FAR NORTH","442(STIKINE)","SOCKEYE",79160,292349,30425,3.69314047498737,2.60180772391126
"Salmon","2014","FRASER RIVER","29AB","SOCKEYE",5075610,17997563,1903545,3.54589162681924,2.66639874549853
"Salmon","2014","FRASER RIVER","29C","SOCKEYE",451652,1415223,165978,3.133436805328,2.72115581583101
"Salmon","2014","FRASER RIVER","29D","SOCKEYE",429350,1545344,161228,3.59926400372656,2.66299898280696
"Salmon","2014","NORTH COAST","1","SOCKEYE",111243,557405,39344,5.01069730230217,2.827445099634
"Salmon","2014","NORTH COAST","2W","SOCKEYE",2199,11142,773,5.0668485675307,2.84476067270375
"Salmon","2014","NORTH COAST","3","SOCKEYE",344255,1416065,126948,4.11341883197049,2.71177962630368
"Salmon","2014","NORTH COAST","4","SOCKEYE",972250,3679231,428358,3.78424376446387,2.2697136507314
"Salmon","2014","NORTH COAST","5","SOCKEYE",1531,6377,644,4.16525146962769,2.37732919254658
"Salmon","2014","NORTH COAST","6","SOCKEYE",44897,149488,20584,3.32957658640889,2.18116012436844
"Salmon","2014","NORTH COAST","7","SOCKEYE",3,11,1,3.66666666666667,3
"Salmon","2014","NORTH COAST","8","SOCKEYE",8712,35686,3307,4.09618916437098,2.63441185364379
"Salmon","2014","NORTH COAST","10","SOCKEYE",3895,15361,1397,3.94377406931964,2.78811739441661
"Salmon","2014","SOUTH COAST","11","SOCKEYE",99105,397125,38021,4.00711366732254,2.60658583414429
"Salmon","2014","SOUTH COAST","12","SOCKEYE",7696867,25537458,2929508,3.31790298572133,2.62735824582148
"Salmon","2014","SOUTH COAST","13","SOCKEYE",3042121,10206978,1100533,3.35521762612335,2.76422515272145
"Salmon","2014","SOUTH COAST","16","SOCKEYE",29746,95375,11478,3.20631345390977,2.59156647499564
"Salmon","2014","SOUTH COAST","18","SOCKEYE",11325,62012,3977,5.47567328918322,2.84762383706311
"Salmon","2014","SOUTH COAST","21","SOCKEYE",2312,6890,900,2.98010380622837,2.56888888888889
"Salmon","2014","SOUTH COAST","23","SOCKEYE",572918,2155693,337035,3.76265538872928,1.69987686738766
"Salmon","2014","SOUTH COAST","24","SOCKEYE",74,311,27,4.2027027027027,2.74074074074074
"Salmon","2014","SOUTH COAST","25","SOCKEYE",4475,16969,1728,3.79195530726257,2.58969907407407
"Salmon","2014","SOUTH COAST","26","SOCKEYE",12027,50308,4406,4.18292175937474,2.7296867907399
"Salmon","2014","SOUTH COAST","27","SOCKEYE",2919,13240,1050,4.53579993148338,2.78
"Salmon","2015","FAR NORTH","441(TAKU)","CHINOOK",2201,26598,316,12.0845070422535,6.96518987341772
"Salmon","2015","FRASER RIVER","29AB","CHINOOK",445,3550,64,7.97752808988764,6.953125
"Salmon","2015","NORTH COAST","1","CHINOOK",463615,2914878,74661,6.28728147277375,6.20960072862673
"Salmon","2015","NORTH COAST","2W","CHINOOK",52500,337456,7940,6.42773333333333,6.61209068010076
"Salmon","2015","NORTH COAST","3","CHINOOK",3921,18878,657,4.81458811527671,5.96803652968037
"Salmon","2015","NORTH COAST","4","CHINOOK",946,5843,111,6.17653276955603,8.52252252252252
"Salmon","2015","NORTH COAST","6","CHINOOK",68,293,11,4.30882352941176,6.18181818181818
"Salmon","2015","NORTH COAST","7","CHINOOK",13,83,2,6.38461538461539,6.5
"Salmon","2015","NORTH COAST","8","CHINOOK",2250,11957,379,5.31422222222222,5.93667546174142
"Salmon","2015","SOUTH COAST","12","CHINOOK",88,386,16,4.38636363636364,5.5
"Salmon","2015","SOUTH COAST","23","CHINOOK",26427,260653,6152,9.86313240246717,4.29567620286086
"Salmon","2015","SOUTH COAST","24","CHINOOK",6894,86172,1464,12.4995648389904,4.70901639344262
"Salmon","2015","SOUTH COAST","25","CHINOOK",27496,200217,4336,7.28167733488507,6.34132841328413
"Salmon","2015","SOUTH COAST","26","CHINOOK",41377,528763,7580,12.7791526693574,5.45870712401055
"Salmon","2015","SOUTH COAST","27","CHINOOK",91982,1118301,16529,12.1578243569394,5.56488595801319
"Salmon","2015","FRASER RIVER","29AB","CHUM",180261,291620,45203,1.61776535135165,3.98781054354799
"Salmon","2015","NORTH COAST","1","CHUM",115,165,24,1.43478260869565,4.79166666666667
"Salmon","2015","NORTH COAST","2W","CHUM",83572,92122,16876,1.1023069927727,4.95212135577151
"Salmon","2015","NORTH COAST","3","CHUM",262845,337310,54376,1.2833038482756,4.83384213623657
"Salmon","2015","NORTH COAST","4","CHUM",36,49,7,1.36111111111111,5.14285714285714
"Salmon","2015","NORTH COAST","6","CHUM",191193,239302,40347,1.25162532101071,4.73871663320693
"Salmon","2015","NORTH COAST","7","CHUM",537583,678896,110712,1.2628673153727,4.85568863357179
"Salmon","2015","NORTH COAST","8","CHUM",600167,940842,119112,1.56763367529371,5.03867788300087
"Salmon","2015","SOUTH COAST","12","CHUM",549552,1138020,138347,2.07081404489475,3.9722726188497
"Salmon","2015","SOUTH COAST","13","CHUM",376174,819411,92552,2.17827654223843,4.06446105972859
"Salmon","2015","SOUTH COAST","14","CHUM",21990,31096,5274,1.41409731696226,4.16951080773606
"Salmon","2015","SOUTH COAST","16","CHUM",5,5,1,1,5
"Salmon","2015","SOUTH COAST","17","CHUM",87685,115138,19447,1.3130866168672,4.5089216845786
"Salmon","2015","SOUTH COAST","18","CHUM",245297,303423,49878,1.23696172395097,4.91793977304623
"Salmon","2015","SOUTH COAST","19","CHUM",24245,42761,4896,1.76370385646525,4.95200163398693
"Salmon","2015","SOUTH COAST","21","CHUM",254836,416894,61198,1.63593055926164,4.1641230105559
"Salmon","2015","SOUTH COAST","23","CHUM",94,156,23,1.65957446808511,4.08695652173913
"Salmon","2015","SOUTH COAST","24","CHUM",4,6,1,1.5,4
"Salmon","2015","SOUTH COAST","25","CHUM",3689,8848,786,2.39848197343454,4.69338422391858
"Salmon","2015","SOUTH COAST","26","CHUM",410,705,100,1.71951219512195,4.1
"Salmon","2015","SOUTH COAST","27","CHUM",1531,2676,367,1.74787720444154,4.1716621253406
"Salmon","2015","NORTH COAST","1","COHO",431526,1772812,174105,4.10823913275214,2.47853881278539
"Salmon","2015","NORTH COAST","2E","COHO",16024,62587,7457,3.9058287568647,2.14885342631085
"Salmon","2015","NORTH COAST","2W","COHO",18441,74717,8525,4.05167832547042,2.16316715542522
"Salmon","2015","NORTH COAST","3","COHO",45974,145609,15897,3.16720320180972,2.89199219978612
"Salmon","2015","NORTH COAST","4","COHO",61563,251961,26315,4.09273427220896,2.33946418392552
"Salmon","2015","NORTH COAST","5","COHO",56920,238140,24161,4.18376669009136,2.35586275402508
"Salmon","2015","NORTH COAST","7","COHO",1845,3273,663,1.7739837398374,2.78280542986425
"Salmon","2015","SOUTH COAST","12","COHO",105,347,32,3.3047619047619,3.28125
"Salmon","2015","SOUTH COAST","23","COHO",3676,19406,1120,5.2791077257889,3.28214285714286
"Salmon","2015","SOUTH COAST","24","COHO",1067,5993,314,5.61668228678538,3.39808917197452
"Salmon","2015","SOUTH COAST","25","COHO",27,172,9,6.37037037037037,3
"Salmon","2015","SOUTH COAST","27","COHO",4185,22795,1295,5.4468339307049,3.23166023166023
"Salmon","2015","FRASER RIVER","28","PINK",96643,53224,62834,0.550727936839709,1.53806856160677
"Salmon","2015","FRASER RIVER","29AB","PINK",83,82,47,0.987951807228916,1.76595744680851
"Salmon","2015","NORTH COAST","1","PINK",50870,96186,31830,1.89081973658345,1.59817781966698
"Salmon","2015","NORTH COAST","2W","PINK",1330,1671,904,1.25639097744361,1.4712389380531
"Salmon","2015","NORTH COAST","3","PINK",251925,118763,153935,0.471422050213357,1.6365673823367
"Salmon","2015","NORTH COAST","4","PINK",3252,3545,2184,1.09009840098401,1.48901098901099
"Salmon","2015","NORTH COAST","5","PINK",1186,2002,749,1.68802698145025,1.58344459279039
"Salmon","2015","NORTH COAST","6","PINK",7570,3580,4831,0.472919418758256,1.56696336162285
"Salmon","2015","NORTH COAST","7","PINK",28414,23253,18432,0.818364186668544,1.54155815972222
"Salmon","2015","NORTH COAST","8","PINK",313281,163980,202082,0.523427849119481,1.55026672340931
"Salmon","2015","SOUTH COAST","12","PINK",3046,1363,1692,0.44747209455023,1.80023640661939
"Salmon","2015","SOUTH COAST","13","PINK",21224,11697,13789,0.551121372031662,1.53919791137864
"Salmon","2015","SOUTH COAST","16","PINK",76753,46540,54740,0.606360663426837,1.40213737668981
"Salmon","2015","SOUTH COAST","23","PINK",31,27,17,0.870967741935484,1.82352941176471
"Salmon","2015","SOUTH COAST","24","PINK",1,2,1,2,1
"Salmon","2015","FAR NORTH","441(TAKU)","SOCKEYE",173,747,65,4.31791907514451,2.66153846153846
"Salmon","2015","FRASER RIVER","29AB","SOCKEYE",1629,8946,735,5.49171270718232,2.21632653061224
"Salmon","2015","NORTH COAST","1","SOCKEYE",2610,13448,934,5.15249042145594,2.79443254817987
"Salmon","2015","NORTH COAST","2W","SOCKEYE",15,84,5,5.6,3
"Salmon","2015","NORTH COAST","3","SOCKEYE",161532,737901,69455,4.56814129708045,2.32570729249154
"Salmon","2015","NORTH COAST","4","SOCKEYE",5547,23619,2388,4.25797728501893,2.32286432160804
